,Country,Year,CO2 emissions,Population,Continent
4506,Mauritius,2013,327.983,118.886,Africa
4507,Mauritius,2014,339.291,119.075,Africa
4508,Mauritius,2015,340.278,119.263,Africa
4509,Mauritius,2016,346.693,119.263,Africa
4510,Mauritius,2017,358.648,119.452,Africa
4511,Mauritius,2018,355.161,119.452,Africa
4512,Morocco,1971,33.468,65.913,Africa
4513,Morocco,1972,36.786,67.308,Africa
4514,Morocco,1973,42.378,68.727,Africa
4515,Morocco,1974,46.304,70.194,Africa
4516,Morocco,1975,49.158,71.738,Africa
4517,Morocco,1976,53.989,73.362,Africa
4518,Morocco,1977,59.256,75.059,Africa
4519,Morocco,1978,63.316,76.833,Africa
4520,Morocco,1979,67.835,78.675,Africa
4521,Morocco,1980,69.632,80.582,Africa
4522,Morocco,1981,70.514,82.557,Africa
4523,Morocco,1982,73.867,84.589,Africa
4524,Morocco,1983,77.821,86.649,Africa
4525,Morocco,1984,79.527,88.697,Africa
4526,Morocco,1985,82.788,90.696,Africa
4527,Morocco,1986,85.267,92.635,Africa
4528,Morocco,1987,87.313,94.518,Africa
4529,Morocco,1988,91.407,96.36,Africa
4530,Morocco,1989,98.784,98.182,Africa
4531,Morocco,1990,100.0,100.0,Africa
4532,Morocco,1991,104.829,101.826,Africa
4533,Morocco,1992,112.608,103.644,Africa
4534,Morocco,1993,116.225,105.434,Africa
4535,Morocco,1994,127.181,107.163,Africa
4536,Morocco,1995,132.652,108.816,Africa
4537,Morocco,1996,130.784,110.384,Africa
4538,Morocco,1997,136.712,111.884,Africa
4539,Morocco,1998,140.155,113.315,Africa
4540,Morocco,1999,147.975,114.71,Africa
4541,Morocco,2000,150.34,116.072,Africa
4542,Morocco,2001,163.789,117.41,Africa
4543,Morocco,2002,169.609,118.737,Africa
4544,Morocco,2003,168.23,120.059,Africa
4545,Morocco,2004,186.194,121.397,Africa
4546,Morocco,2005,199.513,122.772,Africa
4547,Morocco,2006,206.175,124.179,Africa
4548,Morocco,2007,210.369,125.626,Africa
4549,Morocco,2008,219.672,127.129,Africa
4550,Morocco,2009,219.553,128.71,Africa
4551,Morocco,2010,236.046,130.379,Africa
4552,Morocco,2011,258.202,132.148,Africa
4553,Morocco,2012,265.763,134.002,Africa
4554,Morocco,2013,262.107,135.913,Africa
4555,Morocco,2014,272.289,137.832,Africa
4556,Morocco,2015,281.701,139.735,Africa
4557,Morocco,2016,281.334,141.597,Africa
4558,Morocco,2017,295.831,143.431,Africa
4559,Morocco,2018,299.63,145.237,Africa
4560,Mozambique,1971,270.415,71.094,Africa
4561,Mozambique,1972,244.853,72.734,Africa
4562,Mozambique,1973,255.522,74.451,Africa
4563,Mozambique,1974,246.504,76.284,Africa
4564,Mozambique,1975,219.017,78.271,Africa
4565,Mozambique,1976,223.716,80.419,Africa
4566,Mozambique,1977,212.734,82.69,Africa
4567,Mozambique,1978,183.555,85.016,Africa
4568,Mozambique,1979,174.665,87.326,Africa
4569,Mozambique,1980,216.009,89.551,Africa
4570,Mozambique,1981,187.492,91.73,Africa
4571,Mozambique,1982,171.5,93.863,Africa
4572,Mozambique,1983,158.675,95.788,Africa
4573,Mozambique,1984,135.4,97.297,Africa
4574,Mozambique,1985,138.653,98.283,Africa
4575,Mozambique,1986,135.609,98.629,Africa
4576,Mozambique,1987,135.527,98.452,Africa
4577,Mozambique,1988,136.655,98.237,Africa
4578,Mozambique,1989,134.495,98.606,Africa
4579,Mozambique,1990,100.0,100.0,Africa
4580,Mozambique,1991,83.269,102.626,Africa
4581,Mozambique,1992,100.029,106.306,Africa
4582,Mozambique,1993,118.029,110.657,Africa
4583,Mozambique,1994,98.851,115.1,Africa
4584,Mozambique,1995,105.844,119.219,Africa
4585,Mozambique,1996,100.334,122.892,Africa
4586,Mozambique,1997,110.46,126.257,Africa
4587,Mozambique,1998,106.536,129.468,Africa
4588,Mozambique,1999,105.665,132.779,Africa
4589,Mozambique,2000,121.468,136.383,Africa
4590,Mozambique,2001,120.278,140.31,Africa
4591,Mozambique,2002,126.693,144.483,Africa
4592,Mozambique,2003,153.473,148.849,Africa
4593,Mozambique,2004,155.892,153.315,Africa
4594,Mozambique,2005,139.646,157.804,Africa
4595,Mozambique,2006,149.653,162.316,Africa
4596,Mozambique,2007,181.886,166.882,Africa
4597,Mozambique,2008,179.979,171.533,Africa
4598,Mozambique,2009,204.082,176.292,Africa
4599,Mozambique,2010,219.158,181.197,Africa
4600,Mozambique,2011,260.352,186.24,Africa
4601,Mozambique,2012,241.739,191.445,Africa
4602,Mozambique,2013,272.417,196.82,Africa
4603,Mozambique,2014,358.069,202.402,Africa
4604,Mozambique,2015,463.748,208.224,Africa
4605,Mozambique,2016,466.16,214.291,Africa
4606,Mozambique,2017,487.619,220.598,Africa
4607,Mozambique,2018,544.686,227.119,Africa
4608,Namibia,1971,,,Africa
4609,Namibia,1972,,,Africa
4610,Namibia,1973,,,Africa
4611,Namibia,1974,,,Africa
4612,Namibia,1975,,,Africa
4613,Namibia,1976,,,Africa
4614,Namibia,1977,,,Africa
4615,Namibia,1978,,,Africa
4616,Namibia,1979,,,Africa
4617,Namibia,1980,,,Africa
4618,Namibia,1981,,,Africa
4619,Namibia,1982,,,Africa
4620,Namibia,1983,,,Africa
4621,Namibia,1984,,,Africa
4622,Namibia,1985,,,Africa
4623,Namibia,1986,,,Africa
4624,Namibia,1987,,,Africa
4625,Namibia,1988,,,Africa
4626,Namibia,1989,,,Africa
4627,Namibia,1990,,,Africa
4628,Namibia,1991,100.0,100.0,Africa
4629,Namibia,1992,108.963,102.778,Africa
4630,Namibia,1993,126.541,105.352,Africa
4631,Namibia,1994,146.363,107.859,Africa
4632,Namibia,1995,158.639,110.298,Africa
4633,Namibia,1996,172.082,112.669,Africa
4634,Namibia,1997,176.542,115.041,Africa
4635,Namibia,1998,180.481,117.344,Africa
4636,Namibia,1999,177.027,119.512,Africa
4637,Namibia,2000,173.748,121.612,Africa
4638,Namibia,2001,220.03,123.577,Africa
4639,Namibia,2002,190.417,125.474,Africa
4640,Namibia,2003,202.688,127.304,Africa
4641,Namibia,2004,212.868,129.268,Africa
4642,Namibia,2005,225.917,131.301,Africa
4643,Namibia,2006,226.74,133.537,Africa
4644,Namibia,2007,234.342,135.976,Africa
4645,Namibia,2008,264.353,138.415,Africa
4646,Namibia,2009,271.157,140.989,Africa
4647,Namibia,2010,279.694,143.564,Africa
4648,Namibia,2011,284.877,146.138,Africa
4649,Namibia,2012,296.102,148.713,Africa
4650,Namibia,2013,314.675,151.355,Africa
4651,Namibia,2014,327.816,153.997,Africa
4652,Namibia,2015,349.39,156.843,Africa
4653,Namibia,2016,356.916,159.756,Africa
4654,Namibia,2017,354.747,162.805,Africa
4655,Namibia,2018,347.355,165.854,Africa
4656,Niger,1971,,,Africa
4657,Niger,1972,,,Africa
4658,Niger,1973,,,Africa
4659,Niger,1974,,,Africa
4660,Niger,1975,,,Africa
4661,Niger,1976,,,Africa
4662,Niger,1977,,,Africa
4663,Niger,1978,,,Africa
4664,Niger,1979,,,Africa
4665,Niger,1980,,,Africa
4666,Niger,1981,,,Africa
4667,Niger,1982,,,Africa
4668,Niger,1983,,,Africa
4669,Niger,1984,,,Africa
4670,Niger,1985,,,Africa
4671,Niger,1986,,,Africa
4672,Niger,1987,,,Africa
4673,Niger,1988,,,Africa
4674,Niger,1989,,,Africa
4675,Niger,1990,,,Africa
4676,Niger,1991,,,Africa
4677,Niger,1992,,,Africa
4678,Niger,1993,,,Africa
4679,Niger,1994,,,Africa
4680,Niger,1995,,,Africa
4681,Niger,1996,,,Africa
4682,Niger,1997,,,Africa
4683,Niger,1998,,,Africa
4684,Niger,1999,,,Africa
4685,Niger,2000,100.0,100.0,Africa
4686,Niger,2001,99.341,103.697,Africa
4687,Niger,2002,103.684,107.571,Africa
4688,Niger,2003,113.526,111.613,Africa
4689,Niger,2004,118.713,115.831,Africa
4690,Niger,2005,113.08,120.226,Africa
4691,Niger,2006,112.079,124.815,Africa
4692,Niger,2007,123.453,129.589,Africa
4693,Niger,2008,129.405,134.583,Africa
4694,Niger,2009,164.122,139.808,Africa
4695,Niger,2010,208.735,145.288,Africa
4696,Niger,2011,211.952,151.032,Africa
4697,Niger,2012,286.669,157.033,Africa
4698,Niger,2013,273.425,163.29,Africa
4699,Niger,2014,302.613,169.785,Africa
4700,Niger,2015,300.149,176.509,Africa
4701,Niger,2016,299.812,183.454,Africa
4702,Niger,2017,314.709,190.628,Africa
4703,Niger,2018,348.06,198.05,Africa
4704,Nigeria,1971,20.308,60.178,Africa
4705,Nigeria,1972,24.39,61.616,Africa
4706,Nigeria,1973,29.993,63.138,Africa
4707,Nigeria,1974,32.783,64.779,Africa
4708,Nigeria,1975,38.543,66.561,Africa
4709,Nigeria,1976,48.86,68.501,Africa
4710,Nigeria,1977,59.899,70.582,Africa
4711,Nigeria,1978,72.92,72.756,Africa
4712,Nigeria,1979,75.087,74.95,Africa
4713,Nigeria,1980,90.347,77.116,Africa
4714,Nigeria,1981,100.972,79.235,Africa
4715,Nigeria,1982,114.094,81.322,Africa
4716,Nigeria,1983,117.752,83.409,Africa
4717,Nigeria,1984,108.649,85.545,Africa
4718,Nigeria,1985,113.261,87.765,Africa
4719,Nigeria,1986,107.971,90.079,Africa
4720,Nigeria,1987,111.101,92.476,Africa
4721,Nigeria,1988,116.35,94.941,Africa
4722,Nigeria,1989,118.134,97.454,Africa
4723,Nigeria,1990,100.0,100.0,Africa
4724,Nigeria,1991,117.172,102.58,Africa
4725,Nigeria,1992,141.176,105.199,Africa
4726,Nigeria,1993,128.876,107.866,Africa
4727,Nigeria,1994,108.658,110.589,Africa
4728,Nigeria,1995,116.789,113.376,Africa
4729,Nigeria,1996,129.778,116.234,Africa
4730,Nigeria,1997,147.45,119.164,Africa
4731,Nigeria,1998,133.718,122.169,Africa
4732,Nigeria,1999,140.211,125.257,Africa
4733,Nigeria,2000,155.953,128.433,Africa
4734,Nigeria,2001,175.402,131.7,Africa
4735,Nigeria,2002,181.209,135.063,Africa
4736,Nigeria,2003,192.656,138.534,Africa
4737,Nigeria,2004,192.489,142.125,Africa
4738,Nigeria,2005,201.535,145.848,Africa
4739,Nigeria,2006,182.997,149.706,Africa
4740,Nigeria,2007,170.03,153.699,Africa
4741,Nigeria,2008,188.662,157.827,Africa
4742,Nigeria,2009,157.234,162.086,Africa
4743,Nigeria,2010,202.75,166.474,Africa
4744,Nigeria,2011,236.696,170.992,Africa
4745,Nigeria,2012,251.37,175.639,Africa
4746,Nigeria,2013,288.222,180.404,Africa
4747,Nigeria,2014,316.836,185.276,Africa
4748,Nigeria,2015,294.028,190.246,Africa
4749,Nigeria,2016,299.979,195.312,Africa
4750,Nigeria,2017,306.38,200.472,Africa
4751,Nigeria,2018,371.56,205.725,Africa
4752,Senegal,1971,56.986,58.305,Africa
4753,Senegal,1972,58.632,60.098,Africa
4754,Senegal,1973,64.645,61.932,Africa
4755,Senegal,1974,68.886,63.739,Africa
4756,Senegal,1975,75.432,65.506,Africa
4757,Senegal,1976,78.572,67.194,Africa
4758,Senegal,1977,85.228,68.855,Africa
4759,Senegal,1978,82.636,70.516,Africa
4760,Senegal,1979,91.598,72.269,Africa
4761,Senegal,1980,95.652,74.183,Africa
4762,Senegal,1981,93.855,76.269,Africa
4763,Senegal,1982,90.28,78.528,Africa
4764,Senegal,1983,89.409,80.919,Africa
4765,Senegal,1984,95.622,83.404,Africa
4766,Senegal,1985,99.593,85.982,Africa
4767,Senegal,1986,95.747,88.639,Africa
4768,Senegal,1987,96.977,91.363,Africa
4769,Senegal,1988,92.212,94.167,Africa
4770,Senegal,1989,97.459,97.05,Africa
4771,Senegal,1990,100.0,100.0,Africa
4772,Senegal,1991,99.77,103.043,Africa
4773,Senegal,1992,108.855,106.165,Africa
4774,Senegal,1993,106.145,109.314,Africa
4775,Senegal,1994,109.062,112.424,Africa
4776,Senegal,1995,116.178,115.466,Africa
4777,Senegal,1996,121.749,118.429,Africa
4778,Senegal,1997,134.438,121.326,Africa
4779,Senegal,1998,149.617,124.209,Africa
4780,Senegal,1999,166.675,127.146,Africa
4781,Senegal,2000,165.066,130.189,Africa
4782,Senegal,2001,179.794,133.351,Africa
4783,Senegal,2002,183.586,136.646,Africa
4784,Senegal,2003,178.574,140.061,Africa
4785,Senegal,2004,208.069,143.635,Africa
4786,Senegal,2005,216.848,147.356,Africa
4787,Senegal,2006,207.996,151.236,Africa
4788,Senegal,2007,233.483,155.288,Africa
4789,Senegal,2008,244.624,159.514,Africa
4790,Senegal,2009,251.915,163.898,Africa
4791,Senegal,2010,255.847,168.456,Africa
4792,Senegal,2011,271.044,173.186,Africa
4793,Senegal,2012,265.381,178.076,Africa
4794,Senegal,2013,280.869,183.125,Africa
4795,Senegal,2014,312.836,188.347,Africa
4796,Senegal,2015,351.434,193.702,Africa
4797,Senegal,2016,381.45,199.229,Africa
4798,Senegal,2017,364.997,204.876,Africa
4799,Senegal,2018,378.723,210.656,Africa
4800,South Africa,1971,64.433,61.588,Africa
4801,South Africa,1972,66.804,63.265,Africa
4802,South Africa,1973,73.188,64.979,Africa
4803,South Africa,1974,76.0,66.718,Africa
4804,South Africa,1975,83.25,68.463,Africa
4805,South Africa,1976,88.928,70.207,Africa
4806,South Africa,1977,89.112,71.957,Africa
4807,South Africa,1978,79.859,73.745,Africa
4808,South Africa,1979,81.514,75.615,Africa
4809,South Africa,1980,85.47,77.598,Africa
4810,South Africa,1981,90.002,79.707,Africa
4811,South Africa,1982,88.607,81.927,Africa
4812,South Africa,1983,85.301,84.221,Africa
4813,South Africa,1984,90.373,86.525,Africa
4814,South Africa,1985,91.433,88.799,Africa
4815,South Africa,1986,90.005,91.019,Africa
4816,South Africa,1987,96.265,93.199,Africa
4817,South Africa,1988,95.744,95.381,Africa
4818,South Africa,1989,97.132,97.633,Africa
4819,South Africa,1990,100.0,100.0,Africa
4820,South Africa,1991,97.892,102.494,Africa
4821,South Africa,1992,96.535,105.087,Africa
4822,South Africa,1993,99.589,107.698,Africa
4823,South Africa,1994,101.77,110.225,Africa
4824,South Africa,1995,106.534,112.595,Africa
4825,South Africa,1996,110.562,114.782,Africa
4826,South Africa,1997,116.487,116.809,Africa
4827,South Africa,1998,119.744,118.698,Africa
4828,South Africa,1999,112.483,120.483,Africa
4829,South Africa,2000,115.045,122.192,Africa
4830,South Africa,2001,129.793,123.831,Africa
4831,South Africa,2002,134.037,125.407,Africa
4832,South Africa,2003,142.825,126.95,Africa
4833,South Africa,2004,153.915,128.507,Africa
4834,South Africa,2005,152.682,130.108,Africa
4835,South Africa,2006,153.445,131.76,Africa
4836,South Africa,2007,160.551,133.475,Africa
4837,South Africa,2008,172.887,135.265,Africa
4838,South Africa,2009,163.462,137.162,Africa
4839,South Africa,2010,172.36,139.173,Africa
4840,South Africa,2011,165.963,141.311,Africa
4841,South Africa,2012,173.183,143.567,Africa
4842,South Africa,2013,177.25,145.89,Africa
4843,South Africa,2014,181.755,148.219,Africa
4844,South Africa,2015,172.058,150.501,Africa
4845,South Africa,2016,172.197,152.724,Africa
4846,South Africa,2017,176.287,154.887,Africa
4847,South Africa,2018,175.513,157.007,Africa
4848,South Sudan,1971,,,Africa
4849,South Sudan,1972,,,Africa
4850,South Sudan,1973,,,Africa
4851,South Sudan,1974,,,Africa
4852,South Sudan,1975,,,Africa
4853,South Sudan,1976,,,Africa
4854,South Sudan,1977,,,Africa
4855,South Sudan,1978,,,Africa
4856,South Sudan,1979,,,Africa
4857,South Sudan,1980,,,Africa
4858,South Sudan,1981,,,Africa
4859,South Sudan,1982,,,Africa
4860,South Sudan,1983,,,Africa
4861,South Sudan,1984,,,Africa
4862,South Sudan,1985,,,Africa
4863,South Sudan,1986,,,Africa
4864,South Sudan,1987,,,Africa
4865,South Sudan,1988,,,Africa
4866,South Sudan,1989,,,Africa
4867,South Sudan,1990,,,Africa
4868,South Sudan,1991,,,Africa
4869,South Sudan,1992,,,Africa
4870,South Sudan,1993,,,Africa
4871,South Sudan,1994,,,Africa
4872,South Sudan,1995,,,Africa
4873,South Sudan,1996,,,Africa
4874,South Sudan,1997,,,Africa
4875,South Sudan,1998,,,Africa
4876,South Sudan,1999,,,Africa
4877,South Sudan,2000,,,Africa
4878,South Sudan,2001,,,Africa
4879,South Sudan,2002,,,Africa
4880,South Sudan,2003,,,Africa
4881,South Sudan,2004,,,Africa
4882,South Sudan,2005,,,Africa
4883,South Sudan,2006,,,Africa
4884,South Sudan,2007,,,Africa
4885,South Sudan,2008,,,Africa
4886,South Sudan,2009,,,Africa
4887,South Sudan,2010,,,Africa
4888,South Sudan,2011,,,Africa
4889,South Sudan,2012,100.0,100.0,Africa
4890,South Sudan,2013,102.437,102.383,Africa
4891,South Sudan,2014,107.571,104.36,Africa
4892,South Sudan,2015,138.833,105.952,Africa
4893,South Sudan,2016,121.966,107.109,Africa
4894,South Sudan,2017,106.843,107.88,Africa
4895,South Sudan,2018,97.48,108.523,Africa
4896,Sudan,1971,60.693,55.371,Africa
4897,Sudan,1972,64.362,57.083,Africa
4898,Sudan,1973,85.858,58.873,Africa
4899,Sudan,1974,80.623,60.753,Africa
4900,Sudan,1975,60.667,62.738,Africa
4901,Sudan,1976,60.187,64.821,Africa
4902,Sudan,1977,64.097,67.001,Africa
4903,Sudan,1978,58.184,69.282,Africa
4904,Sudan,1979,59.367,71.661,Africa
4905,Sudan,1980,69.271,74.142,Africa
4906,Sudan,1981,67.61,76.732,Africa
4907,Sudan,1982,69.557,79.415,Africa
4908,Sudan,1983,70.911,82.141,Africa
4909,Sudan,1984,62.92,84.844,Africa
4910,Sudan,1985,75.164,87.484,Africa
4911,Sudan,1986,73.977,90.039,Africa
4912,Sudan,1987,56.686,92.523,Africa
4913,Sudan,1988,82.728,94.98,Africa
4914,Sudan,1989,74.647,97.457,Africa
4915,Sudan,1990,100.0,100.0,Africa
4916,Sudan,1991,89.386,102.621,Africa
4917,Sudan,1992,83.606,105.312,Africa
4918,Sudan,1993,58.366,108.089,Africa
4919,Sudan,1994,86.78,110.959,Africa
4920,Sudan,1995,81.361,113.935,Africa
4921,Sudan,1996,77.502,117.02,Africa
4922,Sudan,1997,95.823,120.226,Africa
4923,Sudan,1998,87.332,123.545,Africa
4924,Sudan,1999,96.138,126.989,Africa
4925,Sudan,2000,103.598,130.554,Africa
4926,Sudan,2001,113.63,134.239,Africa
4927,Sudan,2002,140.904,138.038,Africa
4928,Sudan,2003,144.317,141.95,Africa
4929,Sudan,2004,158.365,145.975,Africa
4930,Sudan,2005,187.468,150.098,Africa
4931,Sudan,2006,233.357,154.325,Africa
4932,Sudan,2007,251.072,158.643,Africa
4933,Sudan,2008,272.235,163.019,Africa
4934,Sudan,2009,278.296,167.418,Africa
4935,Sudan,2010,285.57,171.814,Africa
4936,Sudan,2011,268.259,176.209,Africa
4937,Sudan,2012,261.853,141.162,Africa
4938,Sudan,2013,247.728,144.59,Africa
4939,Sudan,2014,264.11,148.12,Africa
4940,Sudan,2015,308.951,151.728,Africa
4941,Sudan,2016,357.447,155.41,Africa
4942,Sudan,2017,354.708,159.177,Africa
4943,Sudan,2018,352.047,163.034,Africa
4944,United Rep. of Tanzania,1971,83.988,55.436,
4945,United Rep. of Tanzania,1972,98.151,57.245,
4946,United Rep. of Tanzania,1973,100.121,59.126,
4947,United Rep. of Tanzania,1974,90.034,61.058,
4948,United Rep. of Tanzania,1975,84.113,63.026,
4949,United Rep. of Tanzania,1976,82.51,65.029,
4950,United Rep. of Tanzania,1977,83.15,67.073,
4951,United Rep. of Tanzania,1978,88.99,69.168,
4952,United Rep. of Tanzania,1979,91.256,71.322,
4953,United Rep. of Tanzania,1980,89.207,73.552,
4954,United Rep. of Tanzania,1981,88.055,75.865,
4955,United Rep. of Tanzania,1982,80.731,78.253,
4956,United Rep. of Tanzania,1983,81.93,80.721,
4957,United Rep. of Tanzania,1984,83.13,83.249,
4958,United Rep. of Tanzania,1985,87.593,85.836,
4959,United Rep. of Tanzania,1986,92.405,88.462,
4960,United Rep. of Tanzania,1987,92.072,91.14,
4961,United Rep. of Tanzania,1988,94.892,93.918,
4962,United Rep. of Tanzania,1989,95.902,96.858,
4963,United Rep. of Tanzania,1990,100.0,100.0,
4964,United Rep. of Tanzania,1991,98.439,103.384,
4965,United Rep. of Tanzania,1992,98.087,106.971,
4966,United Rep. of Tanzania,1993,101.48,110.645,
4967,United Rep. of Tanzania,1994,106.645,114.24,
4968,United Rep. of Tanzania,1995,149.179,117.636,
4969,United Rep. of Tanzania,1996,166.128,120.794,
4970,United Rep. of Tanzania,1997,157.743,123.762,
4971,United Rep. of Tanzania,1998,142.297,126.662,
4972,United Rep. of Tanzania,1999,130.459,129.67,
4973,United Rep. of Tanzania,2000,156.217,132.911,
4974,United Rep. of Tanzania,2001,165.572,136.431,
4975,United Rep. of Tanzania,2002,188.824,140.196,
4976,United Rep. of Tanzania,2003,196.902,144.176,
4977,United Rep. of Tanzania,2004,273.309,148.31,
4978,United Rep. of Tanzania,2005,306.414,152.555,
4979,United Rep. of Tanzania,2006,330.097,156.916,
4980,United Rep. of Tanzania,2007,315.987,161.407,
4981,United Rep. of Tanzania,2008,323.49,166.061,
4982,United Rep. of Tanzania,2009,309.96,170.901,
4983,United Rep. of Tanzania,2010,360.462,175.952,
4984,United Rep. of Tanzania,2011,433.43,181.213,
4985,United Rep. of Tanzania,2012,531.598,186.685,
4986,United Rep. of Tanzania,2013,592.242,192.358,
4987,United Rep. of Tanzania,2014,576.578,198.223,
4988,United Rep. of Tanzania,2015,626.933,204.265,
4989,United Rep. of Tanzania,2016,579.271,210.486,
4990,United Rep. of Tanzania,2017,605.852,216.886,
4991,United Rep. of Tanzania,2018,618.982,223.449,
4992,Togo,1971,59.716,57.923,Africa
4993,Togo,1972,62.482,59.565,Africa
4994,Togo,1973,52.975,61.023,Africa
4995,Togo,1974,47.457,62.454,Africa
4996,Togo,1975,55.176,63.858,Africa
4997,Togo,1976,46.744,65.289,Africa
4998,Togo,1977,59.427,66.72,Africa
4999,Togo,1978,59.391,68.256,Africa
5000,Togo,1979,71.805,70.032,Africa
5001,Togo,1980,63.709,72.099,Africa
5002,Togo,1981,63.342,74.51,Africa
5003,Togo,1982,75.291,77.266,Africa
5004,Togo,1983,52.085,80.207,Africa
5005,Togo,1984,59.179,83.227,Africa
5006,Togo,1985,51.584,86.195,Africa
5007,Togo,1986,83.806,89.11,Africa
5008,Togo,1987,90.977,91.998,Africa
5009,Togo,1988,88.16,94.78,Africa
5010,Togo,1989,89.255,97.483,Africa
5011,Togo,1990,100.0,100.0,Africa
5012,Togo,1991,91.137,102.358,Africa
5013,Togo,1992,65.198,104.557,Africa
5014,Togo,1993,44.001,106.757,Africa
5015,Togo,1994,102.42,109.194,Africa
5016,Togo,1995,100.731,111.977,Africa
5017,Togo,1996,164.303,115.236,Africa
5018,Togo,1997,115.008,118.866,Africa
5019,Togo,1998,143.538,122.734,Africa
5020,Togo,1999,189.931,126.656,Africa
5021,Togo,2000,164.966,130.472,Africa
5022,Togo,2001,135.827,134.155,Africa
5023,Togo,2002,148.16,137.705,Africa
5024,Togo,2003,189.565,141.256,Africa
5025,Togo,2004,179.003,144.886,Africa
5026,Togo,2005,167.458,148.702,Africa
5027,Togo,2006,154.241,152.703,Africa
5028,Togo,2007,155.202,156.863,Africa
5029,Togo,2008,190.593,161.182,Africa
5030,Togo,2009,395.688,165.633,Africa
5031,Togo,2010,360.963,170.164,Africa
5032,Togo,2011,328.12,174.775,Africa
5033,Togo,2012,282.474,179.491,Africa
5034,Togo,2013,221.499,184.287,Africa
5035,Togo,2014,200.464,189.136,Africa
5036,Togo,2015,175.627,194.038,Africa
5037,Togo,2016,258.106,198.993,Africa
5038,Togo,2017,218.148,203.975,Africa
5039,Togo,2018,250.828,209.036,Africa
5040,Tunisia,1971,30.507,62.8,Africa
5041,Tunisia,1972,33.947,64.196,Africa
5042,Tunisia,1973,34.685,65.627,Africa
5043,Tunisia,1974,39.202,67.107,Africa
5044,Tunisia,1975,39.738,68.636,Africa
5045,Tunisia,1976,42.115,70.201,Africa
5046,Tunisia,1977,47.101,71.827,Africa
5047,Tunisia,1978,51.361,73.526,Africa
5048,Tunisia,1979,60.034,75.358,Africa
5049,Tunisia,1980,64.942,77.336,Africa
5050,Tunisia,1981,66.762,79.483,Africa
5051,Tunisia,1982,65.068,81.788,Africa
5052,Tunisia,1983,74.799,84.166,Africa
5053,Tunisia,1984,77.129,86.569,Africa
5054,Tunisia,1985,79.221,88.935,Africa
5055,Tunisia,1986,81.394,91.216,Africa
5056,Tunisia,1987,81.785,93.436,Africa
5057,Tunisia,1988,88.61,95.608,Africa
5058,Tunisia,1989,95.676,97.792,Africa
5059,Tunisia,1990,100.0,100.0,Africa
