,Country,Year,CO2 emissions,Population,Continent,Country Code,Population growth (annual %)
1875,Belarus,1975,,,Europe,BLR,0.528950660255249
1876,Belarus,1976,,,Europe,BLR,0.468634364965726
1877,Belarus,1977,,,Europe,BLR,0.551023964944481
1878,Belarus,1978,,,Europe,BLR,0.653046348666908
1879,Belarus,1979,,,Europe,BLR,0.617512036032895
1880,Belarus,1980,,,Europe,BLR,0.613722215515372
1881,Belarus,1981,,,Europe,BLR,0.692401877498625
1882,Belarus,1982,,,Europe,BLR,0.677412012600594
1883,Belarus,1983,,,Europe,BLR,0.683014021783473
1884,Belarus,1984,,,Europe,BLR,0.678380569482227
1885,Belarus,1985,,,Europe,BLR,0.653761443403052
1886,Belarus,1986,,,Europe,BLR,0.67939116352749
1887,Belarus,1987,,,Europe,BLR,0.674806569806003
1888,Belarus,1988,,,Europe,BLR,0.286405805377518
1889,Belarus,1989,,,Europe,BLR,0.295421189743138
1890,Belarus,1990,100.0,100.0,Europe,BLR,0.186649693167965
1891,Belarus,1991,96.383,100.049,Europe,BLR,0.0490604925701611
1892,Belarus,1992,86.988,100.265,Europe,BLR,0.215580681238814
1893,Belarus,1993,75.487,100.491,Europe,BLR,0.22488398624416
1894,Belarus,1994,64.123,100.373,Europe,BLR,-0.117267676880397
1895,Belarus,1995,57.041,100.049,Europe,BLR,-0.323196990602574
1896,Belarus,1996,57.915,99.715,Europe,BLR,-0.334086976751416
1897,Belarus,1997,58.294,99.293,Europe,BLR,-0.424126492658251
1898,Belarus,1998,56.385,98.822,Europe,BLR,-0.475578029027548
1899,Belarus,1999,54.166,98.41,Europe,BLR,-0.420607218355333
1900,Belarus,2000,52.195,97.949,Europe,BLR,-0.471131334643547
1901,Belarus,2001,50.985,97.448,Europe,BLR,-0.512966688341309
1902,Belarus,2002,50.858,96.83,Europe,BLR,-0.636565666436346
1903,Belarus,2003,51.45,96.153,Europe,BLR,-0.699809190918934
1904,Belarus,2004,54.545,95.495,Europe,BLR,-0.682169472243919
1905,Belarus,2005,55.095,94.847,Europe,BLR,-0.683005560010688
1906,Belarus,2006,57.323,94.268,Europe,BLR,-0.612296198031047
1907,Belarus,2007,55.809,93.836,Europe,BLR,-0.458847535622636
1908,Belarus,2008,58.53,93.513,Europe,BLR,-0.345415054298517
1909,Belarus,2009,55.399,93.307,Europe,BLR,-0.222960730145107
1910,Belarus,2010,59.585,93.149,Europe,BLR,-0.170360662064171
1911,Belarus,2011,56.465,92.973,Europe,BLR,-0.18362402269138
1912,Belarus,2012,57.68,92.884,Europe,BLR,-0.0916374821376228
1913,Belarus,2013,57.633,92.904,Europe,BLR,0.0158685786206804
1914,Belarus,2014,56.885,92.992,Europe,BLR,0.0899025577714443
1915,Belarus,2015,52.695,93.14,Europe,BLR,0.159300801922472
1916,Belarus,2016,53.083,93.257,Europe,BLR,0.125511109801562
1917,Belarus,2017,54.099,93.218,Europe,BLR,-0.0344214189254713
1918,Belarus,2018,57.173,93.091,Europe,BLR,-0.155570407004577
1919,Bosnia and Herzegovina,1971,,,Europe,BIH,1.18296523129619
1920,Bosnia and Herzegovina,1972,,,Europe,BIH,1.19814312373202
1921,Bosnia and Herzegovina,1973,,,Europe,BIH,1.19009015448277
1922,Bosnia and Herzegovina,1974,,,Europe,BIH,1.14707845426278
1923,Bosnia and Herzegovina,1975,,,Europe,BIH,1.08198925005035
1924,Bosnia and Herzegovina,1976,,,Europe,BIH,1.00280752247721
1925,Bosnia and Herzegovina,1977,,,Europe,BIH,0.937564936670098
1926,Bosnia and Herzegovina,1978,,,Europe,BIH,0.910566816455332
1927,Bosnia and Herzegovina,1979,,,Europe,BIH,0.933620126820394
1928,Bosnia and Herzegovina,1980,,,Europe,BIH,0.986560412928966
1929,Bosnia and Herzegovina,1981,,,Europe,BIH,1.0147035605122
1930,Bosnia and Herzegovina,1982,,,Europe,BIH,1.00626910784096
1931,Bosnia and Herzegovina,1983,,,Europe,BIH,0.996708390854633
1932,Bosnia and Herzegovina,1984,,,Europe,BIH,0.985378026151561
1933,Bosnia and Herzegovina,1985,,,Europe,BIH,0.950948986084745
1934,Bosnia and Herzegovina,1986,,,Europe,BIH,0.99207207819048
1935,Bosnia and Herzegovina,1987,,,Europe,BIH,0.977884265467109
1936,Bosnia and Herzegovina,1988,,,Europe,BIH,0.666285105695164
1937,Bosnia and Herzegovina,1989,,,Europe,BIH,-0.0364411404764259
1938,Bosnia and Herzegovina,1990,100.0,100.0,Europe,BIH,-0.989770811954186
1939,Bosnia and Herzegovina,1991,89.466,97.894,Europe,BIH,-2.13083458167325
1940,Bosnia and Herzegovina,1992,66.368,94.869,Europe,BIH,-3.15374527940881
1941,Bosnia and Herzegovina,1993,55.677,91.396,Europe,BIH,-3.72327870585386
1942,Bosnia and Herzegovina,1994,12.789,88.214,Europe,BIH,-3.55382882359574
1943,Bosnia and Herzegovina,1995,13.686,85.794,Europe,BIH,-2.7682393015429
1944,Bosnia and Herzegovina,1996,17.229,84.338,Europe,BIH,-1.70229362133797
1945,Bosnia and Herzegovina,1997,35.114,83.711,Europe,BIH,-0.755927646707981
1946,Bosnia and Herzegovina,1998,44.419,83.666,Europe,BIH,-0.0463696234806419
1947,Bosnia and Herzegovina,1999,43.403,83.867,Europe,BIH,0.241117327998279
1948,Bosnia and Herzegovina,2000,57.241,84.047,Europe,BIH,0.208765696717053
1949,Bosnia and Herzegovina,2001,56.334,84.159,Europe,BIH,0.115576918266045
1950,Bosnia and Herzegovina,2002,59.33,84.226,Europe,BIH,0.103128419446988
1951,Bosnia and Herzegovina,2003,60.697,84.293,Europe,BIH,0.0741866623544378
1952,Bosnia and Herzegovina,2004,63.369,84.338,Europe,BIH,0.0535450488075259
1953,Bosnia and Herzegovina,2005,66.169,84.36,Europe,BIH,0.0302276666197896
1954,Bosnia and Herzegovina,2006,72.864,84.36,Europe,BIH,0.00239019890982009
1955,Bosnia and Herzegovina,2007,76.84,84.315,Europe,BIH,-0.069897068723128
1956,Bosnia and Herzegovina,2008,84.455,84.114,Europe,BIH,-0.226950769031907
1957,Bosnia and Herzegovina,2009,84.306,83.711,Europe,BIH,-0.48906629557899
1958,Bosnia and Herzegovina,2010,85.467,83.016,Europe,BIH,-0.818853335966774
1959,Bosnia and Herzegovina,2011,97.644,82.03,Europe,BIH,-1.20286774011291
1960,Bosnia and Herzegovina,2012,90.317,80.775,Europe,BIH,-1.54695841535682
1961,Bosnia and Herzegovina,2013,89.755,79.386,Europe,BIH,-1.74536474373628
1962,Bosnia and Herzegovina,2014,80.0,78.019,Europe,BIH,-1.72230731218996
1963,Bosnia and Herzegovina,2015,80.559,76.832,Europe,BIH,-1.52630451114807
1964,Bosnia and Herzegovina,2016,91.879,75.868,Europe,BIH,-1.26472845809142
1965,Bosnia and Herzegovina,2017,93.167,75.106,Europe,BIH,-1.03088019890592
1966,Bosnia and Herzegovina,2018,92.714,74.479,Europe,BIH,-0.827063451812447
1967,Bulgaria,1971,76.761,95.045,Europe,BGR,0.54999651445838
1968,Bulgaria,1972,79.217,95.49,Europe,BGR,0.465213742153797
1969,Bulgaria,1973,81.451,95.992,Europe,BGR,0.52063344062239
1970,Bulgaria,1974,82.711,96.637,Europe,BGR,0.667967360708252
1971,Bulgaria,1975,88.166,97.105,Europe,BGR,0.482739307856323
1972,Bulgaria,1976,88.026,97.528,Europe,BGR,0.433163460713304
1973,Bulgaria,1977,91.344,98.029,Europe,BGR,0.519098880350645
1974,Bulgaria,1978,95.026,98.141,Europe,BGR,0.111804754635587
1975,Bulgaria,1979,98.909,98.274,Europe,BGR,0.135011572680936
1976,Bulgaria,1980,102.257,98.675,Europe,BGR,0.40248874474625
1977,Bulgaria,1981,97.476,98.998,Europe,BGR,0.333268825188891
1978,Bulgaria,1982,99.455,99.287,Europe,BGR,0.295812783296283
1979,Bulgaria,1983,97.745,99.543,Europe,BGR,0.249546600825385
1980,Bulgaria,1984,95.457,99.777,Europe,BGR,0.233972309730169
1981,Bulgaria,1985,98.858,99.777,Europe,BGR,-0.0014731135024134
1982,Bulgaria,1986,100.01,99.744,Europe,BGR,-0.0265197545262494
1983,Bulgaria,1987,101.28,99.889,Europe,BGR,0.147109292640267
1984,Bulgaria,1988,100.0,100.0,Europe,BGR,0.112372423824029
1985,Bulgaria,1989,99.283,98.842,Europe,BGR,-1.17003859875014
1986,Bulgaria,1990,85.94,97.072,Europe,BGR,-1.80375047906806
1987,Bulgaria,1991,68.993,96.114,Europe,BGR,-0.990425980099359
1988,Bulgaria,1992,65.008,95.09,Europe,BGR,-1.07385319076042
1989,Bulgaria,1993,65.588,94.332,Europe,BGR,-0.797665851516421
1990,Bulgaria,1994,62.663,94.021,Europe,BGR,-0.339586079485037
1991,Bulgaria,1995,63.42,93.598,Europe,BGR,-0.44539850047226
1992,Bulgaria,1996,63.9,93.119,Europe,BGR,-0.515729879636827
1993,Bulgaria,1997,62.324,92.551,Europe,BGR,-0.608797354537911
1994,Bulgaria,1998,59.514,91.939,Europe,BGR,-0.66730270106626
1995,Bulgaria,1999,51.963,91.426,Europe,BGR,-0.560648224779443
1996,Bulgaria,2000,50.674,90.97,Europe,BGR,-0.493896416633318
1997,Bulgaria,2001,54.083,89.177,Europe,BGR,-1.99063220438276
1998,Bulgaria,2002,51.033,87.262,Europe,BGR,-2.17069878030004
1999,Bulgaria,2003,56.095,86.572,Europe,BGR,-0.79211363763553
2000,Bulgaria,2004,55.027,85.926,Europe,BGR,-0.754796951273604
2001,Bulgaria,2005,55.665,85.28,Europe,BGR,-0.752977445493645
2002,Bulgaria,2006,57.057,84.634,Europe,BGR,-0.759505915531059
2003,Bulgaria,2007,60.947,84.011,Europe,BGR,-0.735282283991309
2004,Bulgaria,2008,57.92,83.432,Europe,BGR,-0.70192274454598
2005,Bulgaria,2009,50.494,82.886,Europe,BGR,-0.644281362547054
2006,Bulgaria,2010,52.967,82.352,Europe,BGR,-0.658275446635908
2007,Bulgaria,2011,58.784,81.817,Europe,BGR,-0.641228920515067
2008,Bulgaria,2012,53.081,81.35,Europe,BGR,-0.579220596364389
2009,Bulgaria,2013,46.809,80.893,Europe,BGR,-0.559647217410859
2010,Bulgaria,2014,49.689,80.436,Europe,BGR,-0.568389264052903
2011,Bulgaria,2015,52.409,79.924,Europe,BGR,-0.638069468160719
2012,Bulgaria,2016,48.753,79.368,Europe,BGR,-0.701382097841331
2013,Bulgaria,2017,51.473,78.789,Europe,BGR,-0.730443175298289
2014,Bulgaria,2018,47.974,78.21,Europe,BGR,-0.722080405222853
2015,Croatia,1971,,,Europe,HRV,0.430213631742067
2016,Croatia,1972,,,Europe,HRV,0.434347668881993
2017,Croatia,1973,,,Europe,HRV,0.439359615379226
2018,Croatia,1974,,,Europe,HRV,0.457525839624875
2019,Croatia,1975,,,Europe,HRV,0.475900351929317
2020,Croatia,1976,,,Europe,HRV,0.527232826556227
2021,Croatia,1977,,,Europe,HRV,0.519752409818
2022,Croatia,1978,,,Europe,HRV,0.470732947991721
2023,Croatia,1979,,,Europe,HRV,0.298457162326635
2024,Croatia,1980,,,Europe,HRV,0.108846981129012
2025,Croatia,1981,,,Europe,HRV,0.254622426666637
2026,Croatia,1982,,,Europe,HRV,0.491578573238622
2027,Croatia,1983,,,Europe,HRV,0.516977874983413
2028,Croatia,1984,,,Europe,HRV,0.471830569469422
2029,Croatia,1985,,,Europe,HRV,0.450494712765103
2030,Croatia,1986,,,Europe,HRV,0.425115597334071
2031,Croatia,1987,,,Europe,HRV,0.386822817922415
2032,Croatia,1988,,,Europe,HRV,0.325689138134816
2033,Croatia,1989,,,Europe,HRV,0.253148820294905
2034,Croatia,1990,100.0,100.0,Europe,HRV,0.211805086145315
2035,Croatia,1991,71.962,98.158,Europe,HRV,-1.86657353088556
2036,Croatia,1992,69.478,95.792,Europe,HRV,-2.44385513691215
2037,Croatia,1993,72.818,96.295,Europe,HRV,0.537147004460399
2038,Croatia,1994,68.805,97.383,Europe,HRV,1.11454431106051
2039,Croatia,1995,72.676,96.713,Europe,HRV,-0.690119513541903
2040,Croatia,1996,72.067,95.395,Europe,HRV,-1.37154005901268
2041,Croatia,1997,79.914,94.934,Europe,HRV,-0.487835515074698
2042,Croatia,1998,86.622,94.871,Europe,HRV,-0.061431194309139
2043,Croatia,1999,85.451,94.474,Europe,HRV,-0.432031162225091
2044,Croatia,2000,82.556,93.532,Europe,HRV,-0.986434858645568
2045,Croatia,2001,87.333,90.015,Europe,HRV,-3.8476707266781
2046,Croatia,2002,92.745,90.057,Europe,HRV,0.0588712912047699
2047,Croatia,2003,99.273,90.077,Europe,HRV,0.0284699231131846
2048,Croatia,2004,96.357,90.119,Europe,HRV,0.0279042785156658
2049,Croatia,2005,97.975,90.224,Europe,HRV,0.128732789322745
2050,Croatia,2006,98.27,90.245,Europe,HRV,0.0235231237565747
2051,Croatia,2007,104.395,90.224,Europe,HRV,-0.0218526602655707
2052,Croatia,2008,99.191,90.224,Europe,HRV,-0.0118794578559279
2053,Croatia,2009,93.781,90.119,Europe,HRV,-0.10502751669287
2054,Croatia,2010,89.768,89.91,Europe,HRV,-0.226821270818422
2055,Croatia,2011,88.3,89.617,Europe,HRV,-0.345264228485821
2056,Croatia,2012,80.771,89.345,Europe,HRV,-0.305655944795909
2057,Croatia,2013,78.219,89.094,Europe,HRV,-0.278509062850129
2058,Croatia,2014,74.363,88.717,Europe,HRV,-0.407343184777633
2059,Croatia,2015,76.308,88.005,Europe,HRV,-0.824099163913538
2060,Croatia,2016,78.01,87.377,Europe,HRV,-0.69838345731273
2061,Croatia,2017,79.656,86.351,Europe,HRV,-1.20061016480925
2062,Croatia,2018,75.235,85.598,Europe,HRV,-0.893486927711056
2063,Cyprus,1971,44.829,107.679,Asia,CYP,1.17330289887951
2064,Cyprus,1972,55.775,108.726,Asia,CYP,1.14377374932188
2065,Cyprus,1973,58.475,110.297,Asia,CYP,1.12469883773766
2066,Cyprus,1974,44.597,111.344,Asia,CYP,1.12993960304924
2067,Cyprus,1975,42.614,88.307,Asia,CYP,1.15025550870148
2068,Cyprus,1976,49.838,86.911,Asia,CYP,1.18889746154951
2069,Cyprus,1977,54.36,86.911,Asia,CYP,1.20889272720666
2070,Cyprus,1978,57.401,86.911,Asia,CYP,1.15509951198611
2071,Cyprus,1979,62.413,87.435,Asia,CYP,0.998631626556521
2072,Cyprus,1980,66.161,88.307,Asia,CYP,0.790677744435704
2073,Cyprus,1981,64.966,89.354,Asia,CYP,0.547369358867892
2074,Cyprus,1982,66.087,91.274,Asia,CYP,0.368749177695466
2075,Cyprus,1983,67.361,91.623,Asia,CYP,0.34059978431026
2076,Cyprus,1984,70.394,92.845,Asia,CYP,0.522924532831372
2077,Cyprus,1985,71.057,93.892,Asia,CYP,0.853289264970692
2078,Cyprus,1986,77.965,95.113,Asia,CYP,1.22047038014038
2079,Cyprus,1987,92.387,96.161,Asia,CYP,1.53918951193403
2080,Cyprus,1988,93.798,97.208,Asia,CYP,1.79364473174541
2081,Cyprus,1989,98.022,98.255,Asia,CYP,1.95862583020083
2082,Cyprus,1990,100.0,100.0,Asia,CYP,2.05231169930755
2083,Cyprus,1991,114.21,102.443,Asia,CYP,2.13011937870971
2084,Cyprus,1992,122.034,105.236,Asia,CYP,2.20867192166244
2085,Cyprus,1993,126.981,108.028,Asia,CYP,2.24048498369698
2086,Cyprus,1994,132.216,110.471,Asia,CYP,2.21695291067572
2087,Cyprus,1995,129.732,112.565,Asia,CYP,2.1610358287739
2088,Cyprus,1996,137.44,114.485,Asia,CYP,2.08647349843681
2089,Cyprus,1997,140.61,116.23,Asia,CYP,2.01342389558869
2090,Cyprus,1998,149.42,117.801,Asia,CYP,1.94683630885715
2091,Cyprus,1999,156.058,119.197,Asia,CYP,1.89011376401438
2092,Cyprus,2000,162.026,120.419,Asia,CYP,1.84444952643905
2093,Cyprus,2001,159.041,121.815,Asia,CYP,1.78470161276417
2094,Cyprus,2002,163.004,123.211,Asia,CYP,1.72352377749108
2095,Cyprus,2003,180.339,124.607,Asia,CYP,1.68425675014878
2096,Cyprus,2004,177.504,126.178,Asia,CYP,1.68150023764138
2097,Cyprus,2005,181.117,127.923,Asia,CYP,1.69252646937112
2098,Cyprus,2006,182.81,129.843,Asia,CYP,1.72214379291535
2099,Cyprus,2007,190.815,132.286,Asia,CYP,1.72580254662518
2100,Cyprus,2008,194.774,135.428,Asia,CYP,1.66509229053254
2101,Cyprus,2009,192.796,139.092,Asia,CYP,1.51595561986658
2102,Cyprus,2010,186.581,142.932,Asia,CYP,1.31435017990175
2103,Cyprus,2011,179.904,146.597,Asia,CYP,1.09232382023245
2104,Cyprus,2012,167.444,150.436,Asia,CYP,0.903504247637881
2105,Cyprus,2013,144.681,151.134,Asia,CYP,0.774057448341904
2106,Cyprus,2014,148.454,149.738,Asia,CYP,0.734358831588459
2107,Cyprus,2015,151.64,147.818,Asia,CYP,0.751316386354157
2108,Cyprus,2016,161.105,147.993,Asia,CYP,0.789476881596144
2109,Cyprus,2017,163.867,149.215,Asia,CYP,0.808217946249284
2110,Cyprus,2018,162.146,150.785,Asia,CYP,0.80854929846874
2111,Georgia,1971,,,Asia,GEO,1.04070769906296
2112,Georgia,1972,,,Asia,GEO,1.01096663057623
2113,Georgia,1973,,,Asia,GEO,0.880708360764379
2114,Georgia,1974,,,Asia,GEO,0.868346221328303
2115,Georgia,1975,,,Asia,GEO,0.738010729762246
2116,Georgia,1976,,,Asia,GEO,0.721090302126311
2117,Georgia,1977,,,Asia,GEO,0.681625222138157
2118,Georgia,1978,,,Asia,GEO,0.583823410216356
2119,Georgia,1979,,,Asia,GEO,0.73630527828658
2120,Georgia,1980,,,Asia,GEO,0.842900505178333
2121,Georgia,1981,,,Asia,GEO,0.820316229275049
2122,Georgia,1982,,,Asia,GEO,0.846666492599661
2123,Georgia,1983,,,Asia,GEO,0.878842348486769
2124,Georgia,1984,,,Asia,GEO,0.853879670691174
2125,Georgia,1985,,,Asia,GEO,0.876678994769127
2126,Georgia,1986,,,Asia,GEO,0.888192528985836
2127,Georgia,1987,,,Asia,GEO,0.825576238611123
2128,Georgia,1988,,,Asia,GEO,0.990127868199943
2129,Georgia,1989,,,Asia,GEO,0.262664316118746
2130,Georgia,1990,100.0,100.0,Asia,GEO,-0.0270683894920024
2131,Georgia,1991,76.164,100.708,Asia,GEO,0.703475649320206
2132,Georgia,1992,59.333,101.499,Asia,GEO,0.774511050286416
2133,Georgia,1993,47.694,102.27,Asia,GEO,0.76855845063073
2134,Georgia,1994,31.066,100.708,Asia,GEO,-1.5394301205047
2135,Georgia,1995,24.298,97.001,Asia,GEO,-3.75771606823635
2136,Georgia,1996,18.899,93.544,Asia,GEO,-3.62954607972126
2137,Georgia,1997,16.37,90.587,Asia,GEO,-3.20751817162219
2138,Georgia,1998,14.661,88.38,Asia,GEO,-2.474222975613
2139,Georgia,1999,13.093,86.568,Asia,GEO,-2.05737687863556
2140,Georgia,2000,13.834,84.902,Asia,GEO,-1.9446291567975
2141,Georgia,2001,10.099,83.59,Asia,GEO,-1.55123839698929
2142,Georgia,2002,8.42,82.861,Asia,GEO,-0.89725367267161
2143,Georgia,2003,9.018,82.299,Asia,GEO,-0.675365805865971
2144,Georgia,2004,9.57,81.778,Asia,GEO,-0.619262410024726
2145,Georgia,2005,12.141,81.258,Asia,GEO,-0.635292218459481
2146,Georgia,2006,13.514,80.8,Asia,GEO,-0.568484712403705
2147,Georgia,2007,16.284,80.383,Asia,GEO,-0.521646734447263
2148,Georgia,2008,13.936,80.133,Asia,GEO,-0.303790529341209
2149,Georgia,2009,15.803,79.425,Asia,GEO,-0.888185042750245
2150,Georgia,2010,14.916,78.863,Asia,GEO,-0.729475256932528
2151,Georgia,2011,17.779,78.217,Asia,GEO,-0.802164039694326
2152,Georgia,2012,19.738,77.655,Asia,GEO,-0.736565518814038
2153,Georgia,2013,21.555,77.426,Asia,GEO,-0.300972141406188
2154,Georgia,2014,23.437,77.447,Asia,GEO,0.0469539002549217
2155,Georgia,2015,25.471,77.572,Asia,GEO,0.157481405176007
2156,Georgia,2016,26.747,77.634,Asia,GEO,0.0598165991047394
2157,Georgia,2017,26.695,77.634,Asia,GEO,0.0133860746662629
2158,Georgia,2018,26.189,77.697,Asia,GEO,-0.0390365463489613
2159,Gibraltar,1971,48.003,100.0,Europe,GIB,1.40954979200107
2160,Gibraltar,1972,41.488,100.0,Europe,GIB,1.18575755317904
2161,Gibraltar,1973,41.327,103.448,Europe,GIB,1.0303429567824
2162,Gibraltar,1974,41.36,103.448,Europe,GIB,0.769195805006669
2163,Gibraltar,1975,43.453,103.448,Europe,GIB,0.587177239183313
2164,Gibraltar,1976,43.486,103.448,Europe,GIB,0.388440255353159
2165,Gibraltar,1977,41.318,103.448,Europe,GIB,0.162232889390742
2166,Gibraltar,1978,39.106,103.448,Europe,GIB,-0.0132336399319706
2167,Gibraltar,1979,54.466,103.448,Europe,GIB,-0.172196876776929
2168,Gibraltar,1980,65.522,103.448,Europe,GIB,-0.345285867616196
2169,Gibraltar,1981,61.057,103.448,Europe,GIB,-0.553611552348634
2170,Gibraltar,1982,67.648,103.448,Europe,GIB,-0.684566431786633
2171,Gibraltar,1983,61.015,100.0,Europe,GIB,-0.733371542547029
2172,Gibraltar,1984,58.761,100.0,Europe,GIB,-0.670469626400322
2173,Gibraltar,1985,63.108,100.0,Europe,GIB,-0.455207425898463
2174,Gibraltar,1986,80.872,100.0,Europe,GIB,-0.188850984072372
2175,Gibraltar,1987,89.33,100.0,Europe,GIB,0.0618450457781164
2176,Gibraltar,1988,100.042,100.0,Europe,GIB,0.171591380171468
2177,Gibraltar,1989,95.535,100.0,Europe,GIB,0.0788332717216423
2178,Gibraltar,1990,100.0,100.0,Europe,GIB,-0.130279777066392
2179,Gibraltar,1991,141.883,100.0,Europe,GIB,-0.44009010345947
2180,Gibraltar,1992,168.03,100.0,Europe,GIB,-0.611770680162863
2181,Gibraltar,1993,170.199,100.0,Europe,GIB,-0.570198332309351
2182,Gibraltar,1994,201.112,100.0,Europe,GIB,-0.26184880109275
2183,Gibraltar,1995,196.689,100.0,Europe,GIB,0.289738914228501
2184,Gibraltar,1996,201.069,100.0,Europe,GIB,0.978189491848197
2185,Gibraltar,1997,207.627,100.0,Europe,GIB,1.48699077305822
2186,Gibraltar,1998,218.564,103.448,Europe,GIB,1.82316462045845
2187,Gibraltar,1999,227.291,106.897,Europe,GIB,1.92164137765045
2188,Gibraltar,2000,238.186,106.897,Europe,GIB,1.80179205210862
2189,Gibraltar,2001,244.744,110.345,Europe,GIB,1.66869948464704
2190,Gibraltar,2002,249.124,110.345,Europe,GIB,1.54788729640924
2191,Gibraltar,2003,253.503,113.793,Europe,GIB,1.41991156402157
2192,Gibraltar,2004,275.389,113.793,Europe,GIB,1.1422412923478
2193,Gibraltar,2005,284.147,113.793,Europe,GIB,0.88282106806123
2194,Gibraltar,2006,297.254,113.793,Europe,GIB,0.594221609836243
2195,Gibraltar,2007,295.0,117.241,Europe,GIB,0.310707706941206
2196,Gibraltar,2008,301.506,117.241,Europe,GIB,0.137121075528389
2197,Gibraltar,2009,329.939,117.241,Europe,GIB,-0.0238336412973569
2198,Gibraltar,2010,332.151,117.241,Europe,GIB,0.0685064139857829
2199,Gibraltar,2011,321.213,117.241,Europe,GIB,0.0684595148253082
2200,Gibraltar,2012,327.804,117.241,Europe,GIB,0.13380712958216
2201,Gibraltar,2013,349.637,117.241,Europe,GIB,0.121757480110976
2202,Gibraltar,2014,375.859,117.241,Europe,GIB,0.0949273283980588
2203,Gibraltar,2015,410.831,117.241,Europe,GIB,0.0474298935790141
2204,Gibraltar,2016,428.422,117.241,Europe,GIB,-0.0118553645663418
2205,Gibraltar,2017,438.858,117.241,Europe,GIB,-0.0444701390350008
2206,Gibraltar,2018,486.422,117.241,Europe,GIB,-0.023725496122441
2207,Kazakhstan,1971,,,Asia,KAZ,1.62879764254507
2208,Kazakhstan,1972,,,Asia,KAZ,1.60048659721488
2209,Kazakhstan,1973,,,Asia,KAZ,1.54057664362789
2210,Kazakhstan,1974,,,Asia,KAZ,1.43023226316153
2211,Kazakhstan,1975,,,Asia,KAZ,1.29121203590864
2212,Kazakhstan,1976,,,Asia,KAZ,1.14583285195171
2213,Kazakhstan,1977,,,Asia,KAZ,1.03238468793502
2214,Kazakhstan,1978,,,Asia,KAZ,0.972495627315429
2215,Kazakhstan,1979,,,Asia,KAZ,0.982580446519744
2216,Kazakhstan,1980,,,Asia,KAZ,1.03972130511269
2217,Kazakhstan,1981,,,Asia,KAZ,1.09375384604066
2218,Kazakhstan,1982,,,Asia,KAZ,1.12470406900486
2219,Kazakhstan,1983,,,Asia,KAZ,1.15162563698713
2220,Kazakhstan,1984,,,Asia,KAZ,1.16996557840101
2221,Kazakhstan,1985,,,Asia,KAZ,1.16976498872452
2222,Kazakhstan,1986,,,Asia,KAZ,1.18618879348967
2223,Kazakhstan,1987,,,Asia,KAZ,1.17102997338904
